account_id,account_name,month,aop_amount
737499001343,call-centre-ivr,2024-10-01,0
161282784430,cdp-ppbl-pa,2024-10-01,0
605458724602,content_ml_ocl,2024-10-01,0
913203018054,ppblpgpa-nonprod,2024-10-01,0
470060591194,edutech,2024-10-01,0
322263815270,PM-EduTech-Prod,2024-10-01,0
505767364771,Risk Anomaly,2024-10-01,0
552801059456,Feed Personalization,2024-10-01,0
477815026673,Rooter Payer,2024-10-01,0
985226307906,Insider Payer,2024-10-01,0
695745283037,ROOTER-CLOUD-LOGS,2024-10-01,0
576349278157,ROOTER-CLOUD-SECURITY,2024-10-01,0
097267615780,hackathon,2024-10-01,0
253827618117,Payout CA,2024-10-01,0
DROCL,DR - overall(to align with new contract),2024-10-01,0
New 3,Confluent Kafka,2024-10-01,0
567122392682,nlp-data-room-haptik,2024-10-01,0
875620713396,EDC Online Sales,2024-10-01,0
448905424764,AWS Saasforce,2024-10-01,0
971131939842,VFQ-Bahrain,2024-10-01,0
383289569650,merchant-dms,2024-10-01,0
000896760538,daas-acquired-apps,2024-10-01,0
271855570343,ROOTER-PROD-CDN,2024-10-01,0
530442861152,DaaS Experiments,2024-10-01,0
854670157863,Digital-Entertainment,2024-10-01,0
009124235587,Payer1,2024-10-01,0
876285361116,PP Golden Race,2024-10-01,0
990686183829,inpg.identity,2024-10-01,0
416485671007,inpg.saas,2024-10-01,0
220554634379,inpg.sandbox,2024-10-01,0
113209881612,inpg.stage,2024-10-01,0
257482651313,International PG,2024-10-01,0
024792762357,pplus2nonprod,2024-10-01,0
081656902703,pplus2prod,2024-10-01,0
121151806688,nongroup-insuranceds,2024-10-01,0
580053151223,ROOTER-PROD-TRANSCODING,2024-10-01,0
388138748053,onboardingengine-ppsl,2024-10-01,0
433726475936,Hero AWS,2024-10-01,0
466739061204,ads-experiments,2024-10-01,0
569146552653,ivr-bhr,2024-10-01,0
973217647660,paytm-chat-sendbird,2024-10-01,0
968583546969,cdp-ppbl-gm,2024-10-01,0
223603485256,ppblpromo-prod,2024-10-01,0
285697138146,ppblriskpa-prod,2024-10-01,0
973103936838,ROOTER-STAGE,2024-10-01,0
755664431334,ocl-wealth-equity,2024-10-01,0
335470755647,lending-abfl,2024-10-01,0
082780300630,lending-hero,2024-10-01,0
516248475246,lending-fullerton,2024-10-01,0
021434688839,ocl-wealth-mf,2024-10-01,0
521026337032,ppblpg2-nonprod,2024-10-01,0
273914427098,digital_transportation,2024-10-01,0
988889888907,postpaid-lender-services,2024-10-01,0
993403631306,mmi-onprem,2024-10-01,0
860971823470,Video KYC,2024-10-01,0
010840421276,ppblump-prod,2024-10-01,0
416222998094,businesslanding,2024-10-01,0
671767570661,ppblpg2-prod,2024-10-01,0
637732598760,lending_ocl,2024-10-01,0
797142548187,ppblpgpa-prod,2024-10-01,0
532041146482,aml-ppsl-nonprod,2024-10-01,0
537598503159,ROOTER-PROD-ANALYTICS,2024-10-01,0
907058949943,ppbloe-prod,2024-10-01,0
576218818919,tools-pa,2024-10-01,0
975049937880,mgc-sclp,2024-10-01,0
123964038738,ROOTER-PROD-APPS,2024-10-01,0
185774682289,pml-chat-dev,2024-10-01,0
661338130494,Zamtel-Zambia,2024-10-01,0
339712810712,tpap-nonprod,2024-10-01,0
975049957371,tpap-dwh,2024-10-01,0
475804058290,Payer9,2024-10-01,0
211125458732,tpap-prod,2024-10-01,0
954976288980,tocom-aisensy,2024-10-01,0
463470958933,New Gold,2024-10-01,0
850995531967,cst-playground,2024-10-01,0
905418240150,905418240150 - Redacted,2024-10-01,0
352506242819,payments-platform_prod_ocl,2024-11-01,1006300
628412515026,Datalake AWS,2024-11-01,550000
567423616371,parent account_ocl,2024-11-01,537000
469795226344,billing account_ocl,2024-11-01,393300
590183666588,ppsl-pg2-prod,2024-11-01,315900
968032760053,Fraud AWS,2024-11-01,291000
002637409966,user-management-prod,2024-11-01,200000
340077773684,Paytm Financial Services,2024-11-01,236400
762730909359,PM-Equities,2024-11-01,276000
746682193773,cds-clm,2024-11-01,217000
899249751508,PayTm DaaS ML,2024-11-01,236000
075790327284,cdp_growth marketing_ocl,2024-11-01,219000
304016915943,payments-data-rtdd_prod_ocl,2024-11-01,193000
424503791295,merchant-payments-api_prod_ocl,2024-11-01,187600
471112571211,ppsl-dwh-prod,2024-11-01,260100
272415727726,Paytm Ads,2024-11-01,173000
564188254156,Lending DataScience,2024-11-01,180500
211125515568,risk-ocl-tpap,2024-11-01,153000
656952484900,Paytm Money,2024-11-01,135000
898496923608,games_pfg,2024-11-01,104000
445736908015,recharge bill payments_ocl,2024-11-01,103000
705108899578,daas-managed-services,2024-11-01,127000
479671683529,cdp risk_ocl,2024-11-01,107000
767397937234,ppsl-risk-prod,2024-11-01,91100
003079193758,IOT Prod,2024-11-01,110000
811134095225,AWS DaaS,2024-11-01,86000
423969094700,push_notifications_ocl,2024-11-01,81000
189893850600,pa-prod,2024-11-01,70100
381492193378,pml-datalake,2024-11-01,75500
359716425895,Travel Aws,2024-11-01,74000
901553615594,merchantdashboards,2024-11-01,62000
590183673148,ppsl-rtdd-prod,2024-11-01,64300
755560366148,SAP-HANA,2024-11-01,81000
210577074618,recon_prod_ocl,2024-11-01,50000
637423614657,pml-oauth,2024-11-01,35000
659606126372,URJA MONEY PVT LTD,2024-11-01,52100
752518464574,User Preferences System,2024-11-01,40000
753168370952,hawkeye_ocl,2024-11-01,35000
529444375373,PIBPL Payer,2024-11-01,87000
182401677120,onboardingengine,2024-11-01,38000
761904723706,kyb,2024-11-01,38000
546818093346,verifierAWS,2024-11-01,27000
233815244996,payment-platform_nonprod_ocl,2024-11-01,30000
758230397644,Mall Bangalore,2024-11-01,39000
419830208690,AaaS-prod,2024-11-01,21000
028914776520,edc_prod_ocl,2024-11-01,31000
906954799739,Nearbuy,2024-11-01,27300
929265682896,payment-non-prod,2024-11-01,23000
161115069565,infosec-soc,2024-11-01,22000
495419344110,incentive,2024-11-01,25000
522974168642,chat_ocl,2024-11-01,19000
663804405009,movies_ocl,2024-11-01,18000
155772818492,Insider (Events),2024-11-01,18000
251917288737,IT Production,2024-11-01,19600
090436275138,Digital Channels,2024-11-01,22400
252197745876,AWS InfoSec,2024-11-01,16500
Equity DR,Equity DR,2024-11-01,16000
654654208887,ppsl-recon-prod,2024-11-01,16100
992382517474,ppsl-central-tools,2024-11-01,16100
952840895893,User Management,2024-11-01,15000
474140895141,Enterprise SMS,2024-11-01,14000
471112548387,ppsl-affordability-prod,2024-11-01,15000
647564693872,aml-prod,2024-11-01,18200
072401294672,DMS AWS,2024-11-01,14000
698979518480,bitbucket_ocl,2024-11-01,13000
984308723723,digital_saas_ocl,2024-11-01,13000
730335596554,ppsl-aml-prod,2024-11-01,12600
576293063887,digital_insurance,2024-11-01,13700
128131020113,pa-nonprod,2024-11-01,10700
905418390117,ppsl-pg2-nonprod,2024-11-01,10700
767397827620,ppsl-oauth-prod,2024-11-01,10000
685585466397,recon_nonprod_ocl,2024-11-01,10000
337158390682,commoninfra_ocl,2024-11-01,12000
442231926211,lending-vkyc,2024-11-01,10500
340677782776,aoa-prod,2024-11-01,12000
977469002159,ppsl-oe-prod,2024-11-01,9600
066636274316,central_app_tech_web_ocl,2024-11-01,9000
848332057417,mloyal_prod,2024-11-01,13000
407648374860,IT_BACKUP,2024-11-01,11000
885068115609,pai-sre,2024-11-01,8000
538615689396,Pandora AWS,2024-11-01,8000
064619502227,CentralToolsPlatform,2024-11-01,10000
239103975135,QR,2024-11-01,10800
153518195166,cdo-non-prod,2024-11-01,9000
914516902729,finance_support_ocl,2024-11-01,8000
798411736697,ncmc-acq-rupay-switch,2024-11-01,9000
997924011427,ckyc,2024-11-01,8000
480732456233,dms-prod_ocl,2024-11-01,9300
337891198417,digital_cst,2024-11-01,59000
700271710604,labs-llm,2024-11-01,7000
851725496687,pml-oauth-dr,2024-11-01,7000
318633126153,AWS SMS,2024-11-01,7000
211125336551,pml-infosec,2024-11-01,6000
562921704166,paytm-ups,2024-11-01,6000
767397730150,ppsl-mo-prod,2024-11-01,6400
789596305652,regular_mf,2024-11-01,9000
054736913503,scp-mgv,2024-11-01,6000
492902601864,ncmc_acquirer_ocl,2024-11-01,6000
058264391305,pml-storefront,2024-11-01,6000
442447453008,Digital Gold,2024-11-01,8000
131752971524,loyalitypoints,2024-11-01,6500
New 1,<Place Holder for NOS Account>,2024-11-01,6000
477161539263,ticketnewprod (Ram),2024-11-01,5000
068930846606,emi-prod_ocl,2024-11-01,5000
736384229724,cloudsecurity-logs,2024-11-01,4800
654654497161,ppsl-ump-prod,2024-11-01,4800
615069360012,merchant-ra-automation,2024-11-01,4000
339712993293,Insurance-Oauth,2024-11-01,7000
127247839315,Sysops AWS,2024-11-01,4000
718893572916,AaaS-nonprod,2024-11-01,4400
625612021127,aoa-nonprod,2024-11-01,3500
011420223908,PM-DataLake,2024-11-01,3000
722152247093,central_app_tech_ocl,2024-11-01,3000
023903256547,central tools,2024-11-01,3000
097001033170,paytm_smart_retail_ocl,2024-11-01,3000
066548792077,IOT Core,2024-11-01,3000
130653941854,insurance-ds,2024-11-01,4000
116631508635,fastag_non prod_ocl,2024-11-01,3000
176839215860,aws-omnicard-Prod,2024-11-01,4000
678670235450,authoriser,2024-11-01,3000
290310562512,Wallet-Nonprod,2024-11-01,3000
821240137883,edc_non prod_ocl,2024-11-01,3000
992382687474,pml-cst,2024-11-01,2500
654654145181,pml-oauth-nonprod,2024-11-01,2500
272968093320,legalapps,2024-11-01,2400
058264205572,cst-prod,2024-11-01,2100
664526282133,Paytm Labs,2024-11-01,2000
439726107081,risk-verifier-nonprod,2024-11-01,3000
541095382258,Card Tokenization,2024-11-01,2000
841860372390,fastag issuer_prod_ocl,2024-11-01,2000
824873459626,central_app_tech_mini_apps_ocl,2024-11-01,2000
264522784930,AWS DNS,2024-11-01,2000
481935107677,DaaS-Apps,2024-11-01,3000
135329050410,CityBus,2024-11-01,3000
239937555916,oauthaws.cardservice,2024-11-01,2000
494799526181,AWS_Paytm'Mloyal,2024-11-01,2000
159245624542,leadsquared,2024-11-01,3000
368920154232,central app tech_ocl,2024-11-01,2000
611670160261,emi-nonprod,2024-11-01,2000
339712912282,pml-core-poc,2024-11-01,0
658447621694,hrtech_ocl,2024-11-01,1500
465354398947,aml-nonprod,2024-11-01,1900
736121233725,Paytmmoney Ltd. Data Platform,2024-11-01,1000
510772292268,cdo-dre,2024-11-01,4000
389881277731,merchant-business,2024-11-01,1000
239666495852,health_ocl,2024-11-01,1000
745098155683,merchant_automation,2024-11-01,1000
218943325897,devopscommon,2024-11-01,1000
548411824430,pocketurmoney,2024-11-01,1000
453914767997,risk-monitoring,2024-11-01,1000
423387369363,PML IT,2024-11-01,1000
590183908249,pml-wiki-jira,2024-11-01,1000
807119641913,pm-bigdata,2024-11-01,1000
630307967658,dms-nonprod_ocl,2024-11-01,1000
769263341944,hotels,2024-11-01,400
576911611801,infra_experiment_non_prod_ocl,2024-11-01,400
320811487590,dev-projects,2024-11-01,300
475919677060,paytm_digital_content_ocl,2024-11-01,100
269350686318,AWS Pan 2,2024-11-01,100
367464822874,One97 IT,2024-11-01,100
065278587813,rooter-io,2024-11-01,0
021891570382,Risk-Lending(new),2024-11-01,0
017820698743,risk-devops-tools,2024-11-01,0
851725259472,ppsl-app-sec,2024-11-01,0
851725259328,ppsl-recon-nonprod,2024-11-01,0
381491835802,uth-prod,2024-11-01,0
975050351452,ppsl-binary-prod,2024-11-01,0
518207312579,cst-ai,2024-11-01,0
654654315008,ondc-analytics,2024-11-01,0
654654394550,oauth-nonprod,2024-11-01,0
302399626617,ROOTER-DEV,2024-11-01,0
370214104985,AMC Platform,2024-11-01,0
608146213544,ppblmaquettepa-prod,2024-11-01,0
471112958605,lending-dwh,2024-11-01,0
015680176265,PPSL Payer,2024-11-01,0
339712759199,feature-store-ocl,2024-11-01,0
582604545400,pm-chat,2024-11-01,0
613255583734,PM-Equities-NonProd,2024-11-01,0
518628324662,rooter-production,2024-11-01,0
620060638816,rooter-development,2024-11-01,0
950209104383,rooter-production-transcoding,2024-11-01,0
New 2,Place Holder for PSPL Gratification Account,2024-11-01,0
976617403781,TicketNew Payer,2024-11-01,0
542832536672,Nearbuy Payer,2024-11-01,0
471112938013,tpap-oauth-dr,2024-11-01,0
863780864233,CreditMate Payer,2024-11-01,0
919275210163,ROOTER-CLOUD-MANAGEMENT,2024-11-01,0
737499001343,call-centre-ivr,2024-11-01,0
161282784430,cdp-ppbl-pa,2024-11-01,0
605458724602,content_ml_ocl,2024-11-01,0
913203018054,ppblpgpa-nonprod,2024-11-01,0
470060591194,edutech,2024-11-01,0
322263815270,PM-EduTech-Prod,2024-11-01,0
505767364771,Risk Anomaly,2024-11-01,0
552801059456,Feed Personalization,2024-11-01,0
477815026673,Rooter Payer,2024-11-01,0
985226307906,Insider Payer,2024-11-01,0
695745283037,ROOTER-CLOUD-LOGS,2024-11-01,0
576349278157,ROOTER-CLOUD-SECURITY,2024-11-01,0
097267615780,hackathon,2024-11-01,0
253827618117,Payout CA,2024-11-01,0
DROCL,DR - overall(to align with new contract),2024-11-01,0
New 3,Confluent Kafka,2024-11-01,0
567122392682,nlp-data-room-haptik,2024-11-01,0
875620713396,EDC Online Sales,2024-11-01,0
448905424764,AWS Saasforce,2024-11-01,0
971131939842,VFQ-Bahrain,2024-11-01,0
383289569650,merchant-dms,2024-11-01,0
000896760538,daas-acquired-apps,2024-11-01,0
271855570343,ROOTER-PROD-CDN,2024-11-01,0
530442861152,DaaS Experiments,2024-11-01,0
854670157863,Digital-Entertainment,2024-11-01,0
009124235587,Payer1,2024-11-01,0
876285361116,PP Golden Race,2024-11-01,0
990686183829,inpg.identity,2024-11-01,0
416485671007,inpg.saas,2024-11-01,0
220554634379,inpg.sandbox,2024-11-01,0
113209881612,inpg.stage,2024-11-01,0
257482651313,International PG,2024-11-01,0
024792762357,pplus2nonprod,2024-11-01,0
081656902703,pplus2prod,2024-11-01,0
121151806688,nongroup-insuranceds,2024-11-01,0
580053151223,ROOTER-PROD-TRANSCODING,2024-11-01,0
388138748053,onboardingengine-ppsl,2024-11-01,0
433726475936,Hero AWS,2024-11-01,0
466739061204,ads-experiments,2024-11-01,0
569146552653,ivr-bhr,2024-11-01,0
973217647660,paytm-chat-sendbird,2024-11-01,0
968583546969,cdp-ppbl-gm,2024-11-01,0
223603485256,ppblpromo-prod,2024-11-01,0
285697138146,ppblriskpa-prod,2024-11-01,0
973103936838,ROOTER-STAGE,2024-11-01,0
755664431334,ocl-wealth-equity,2024-11-01,0
335470755647,lending-abfl,2024-11-01,0
082780300630,lending-hero,2024-11-01,0
516248475246,lending-fullerton,2024-11-01,0
021434688839,ocl-wealth-mf,2024-11-01,0
521026337032,ppblpg2-nonprod,2024-11-01,0
273914427098,digital_transportation,2024-11-01,0
988889888907,postpaid-lender-services,2024-11-01,0
993403631306,mmi-onprem,2024-11-01,0
860971823470,Video KYC,2024-11-01,0
010840421276,ppblump-prod,2024-11-01,0
416222998094,businesslanding,2024-11-01,0
671767570661,ppblpg2-prod,2024-11-01,0
637732598760,lending_ocl,2024-11-01,0
797142548187,ppblpgpa-prod,2024-11-01,0
532041146482,aml-ppsl-nonprod,2024-11-01,0
537598503159,ROOTER-PROD-ANALYTICS,2024-11-01,0
907058949943,ppbloe-prod,2024-11-01,0
576218818919,tools-pa,2024-11-01,0
975049937880,mgc-sclp,2024-11-01,0
123964038738,ROOTER-PROD-APPS,2024-11-01,0
185774682289,pml-chat-dev,2024-11-01,0
661338130494,Zamtel-Zambia,2024-11-01,0
339712810712,tpap-nonprod,2024-11-01,0
975049957371,tpap-dwh,2024-11-01,0
475804058290,Payer9,2024-11-01,0
211125458732,tpap-prod,2024-11-01,0
954976288980,tocom-aisensy,2024-11-01,0
463470958933,New Gold,2024-11-01,0
850995531967,cst-playground,2024-11-01,0
905418240150,905418240150 - Redacted,2024-11-01,0
352506242819,payments-platform_prod_ocl,2024-12-01,1016400
628412515026,Datalake AWS,2024-12-01,564000
567423616371,parent account_ocl,2024-12-01,555000
469795226344,billing account_ocl,2024-12-01,399000
590183666588,ppsl-pg2-prod,2024-12-01,319300
968032760053,Fraud AWS,2024-12-01,296000
002637409966,user-management-prod,2024-12-01,200000
340077773684,Paytm Financial Services,2024-12-01,239000
762730909359,PM-Equities,2024-12-01,285000
746682193773,cds-clm,2024-12-01,221000
899249751508,PayTm DaaS ML,2024-12-01,243000
075790327284,cdp_growth marketing_ocl,2024-12-01,225000
304016915943,payments-data-rtdd_prod_ocl,2024-12-01,194900
424503791295,merchant-payments-api_prod_ocl,2024-12-01,189500
471112571211,ppsl-dwh-prod,2024-12-01,265300
272415727726,Paytm Ads,2024-12-01,174000
564188254156,Lending DataScience,2024-12-01,184500
211125515568,risk-ocl-tpap,2024-12-01,158000
656952484900,Paytm Money,2024-12-01,140000
898496923608,games_pfg,2024-12-01,104000
445736908015,recharge bill payments_ocl,2024-12-01,103000
705108899578,daas-managed-services,2024-12-01,133000
479671683529,cdp risk_ocl,2024-12-01,112000
767397937234,ppsl-risk-prod,2024-12-01,92000
003079193758,IOT Prod,2024-12-01,115000
811134095225,AWS DaaS,2024-12-01,90000
423969094700,push_notifications_ocl,2024-12-01,83000
189893850600,pa-prod,2024-12-01,70600
381492193378,pml-datalake,2024-12-01,75500
359716425895,Travel Aws,2024-12-01,80000
901553615594,merchantdashboards,2024-12-01,62000
590183673148,ppsl-rtdd-prod,2024-12-01,65000
755560366148,SAP-HANA,2024-12-01,81000
210577074618,recon_prod_ocl,2024-12-01,50000
637423614657,pml-oauth,2024-12-01,35000
659606126372,URJA MONEY PVT LTD,2024-12-01,53000
752518464574,User Preferences System,2024-12-01,40000
753168370952,hawkeye_ocl,2024-12-01,35000
529444375373,PIBPL Payer,2024-12-01,95000
182401677120,onboardingengine,2024-12-01,38000
761904723706,kyb,2024-12-01,38000
546818093346,verifierAWS,2024-12-01,28000
233815244996,payment-platform_nonprod_ocl,2024-12-01,30000
758230397644,Mall Bangalore,2024-12-01,40000
419830208690,AaaS-prod,2024-12-01,21400
028914776520,edc_prod_ocl,2024-12-01,31000
906954799739,Nearbuy,2024-12-01,27600
929265682896,payment-non-prod,2024-12-01,23000
161115069565,infosec-soc,2024-12-01,22500
495419344110,incentive,2024-12-01,25000
522974168642,chat_ocl,2024-12-01,19000
663804405009,movies_ocl,2024-12-01,18000
155772818492,Insider (Events),2024-12-01,18000
251917288737,IT Production,2024-12-01,19900
090436275138,Digital Channels,2024-12-01,23300
252197745876,AWS InfoSec,2024-12-01,17000
Equity DR,Equity DR,2024-12-01,16000
654654208887,ppsl-recon-prod,2024-12-01,16200
992382517474,ppsl-central-tools,2024-12-01,16200
952840895893,User Management,2024-12-01,15000
474140895141,Enterprise SMS,2024-12-01,14000
471112548387,ppsl-affordability-prod,2024-12-01,15200
647564693872,aml-prod,2024-12-01,19100
072401294672,DMS AWS,2024-12-01,14000
698979518480,bitbucket_ocl,2024-12-01,13000
984308723723,digital_saas_ocl,2024-12-01,14000
730335596554,ppsl-aml-prod,2024-12-01,12700
576293063887,digital_insurance,2024-12-01,14200
128131020113,pa-nonprod,2024-12-01,10800
905418390117,ppsl-pg2-nonprod,2024-12-01,10800
767397827620,ppsl-oauth-prod,2024-12-01,10000
685585466397,recon_nonprod_ocl,2024-12-01,10000
337158390682,commoninfra_ocl,2024-12-01,12000
442231926211,lending-vkyc,2024-12-01,10500
340677782776,aoa-prod,2024-12-01,12000
977469002159,ppsl-oe-prod,2024-12-01,9700
066636274316,central_app_tech_web_ocl,2024-12-01,9000
848332057417,mloyal_prod,2024-12-01,14000
407648374860,IT_BACKUP,2024-12-01,11000
885068115609,pai-sre,2024-12-01,8000
538615689396,Pandora AWS,2024-12-01,8000
064619502227,CentralToolsPlatform,2024-12-01,10000
239103975135,QR,2024-12-01,10800
153518195166,cdo-non-prod,2024-12-01,9000
914516902729,finance_support_ocl,2024-12-01,8000
798411736697,ncmc-acq-rupay-switch,2024-12-01,9000
997924011427,ckyc,2024-12-01,8000
480732456233,dms-prod_ocl,2024-12-01,9300
337891198417,digital_cst,2024-12-01,59000
700271710604,labs-llm,2024-12-01,7000
851725496687,pml-oauth-dr,2024-12-01,7000
318633126153,AWS SMS,2024-12-01,7000
211125336551,pml-infosec,2024-12-01,6000
562921704166,paytm-ups,2024-12-01,6000
767397730150,ppsl-mo-prod,2024-12-01,6500
789596305652,regular_mf,2024-12-01,9000
054736913503,scp-mgv,2024-12-01,6000
492902601864,ncmc_acquirer_ocl,2024-12-01,6000
058264391305,pml-storefront,2024-12-01,6000
442447453008,Digital Gold,2024-12-01,9000
131752971524,loyalitypoints,2024-12-01,6600
New 1,<Place Holder for NOS Account>,2024-12-01,6000
477161539263,ticketnewprod (Ram),2024-12-01,5000
068930846606,emi-prod_ocl,2024-12-01,5000
736384229724,cloudsecurity-logs,2024-12-01,5000
654654497161,ppsl-ump-prod,2024-12-01,4900
615069360012,merchant-ra-automation,2024-12-01,4000
339712993293,Insurance-Oauth,2024-12-01,7100
127247839315,Sysops AWS,2024-12-01,4000
718893572916,AaaS-nonprod,2024-12-01,4400
625612021127,aoa-nonprod,2024-12-01,3500
011420223908,PM-DataLake,2024-12-01,3000
722152247093,central_app_tech_ocl,2024-12-01,3000
023903256547,central tools,2024-12-01,3000
097001033170,paytm_smart_retail_ocl,2024-12-01,3000
066548792077,IOT Core,2024-12-01,3000
130653941854,insurance-ds,2024-12-01,4000
116631508635,fastag_non prod_ocl,2024-12-01,3000
176839215860,aws-omnicard-Prod,2024-12-01,4000
678670235450,authoriser,2024-12-01,3000
290310562512,Wallet-Nonprod,2024-12-01,3000
821240137883,edc_non prod_ocl,2024-12-01,3000
992382687474,pml-cst,2024-12-01,2500
654654145181,pml-oauth-nonprod,2024-12-01,2500
272968093320,legalapps,2024-12-01,2400
058264205572,cst-prod,2024-12-01,2200
664526282133,Paytm Labs,2024-12-01,2000
439726107081,risk-verifier-nonprod,2024-12-01,3000
541095382258,Card Tokenization,2024-12-01,2000
841860372390,fastag issuer_prod_ocl,2024-12-01,2000
824873459626,central_app_tech_mini_apps_ocl,2024-12-01,2000
264522784930,AWS DNS,2024-12-01,2000
481935107677,DaaS-Apps,2024-12-01,3000
135329050410,CityBus,2024-12-01,3000
239937555916,oauthaws.cardservice,2024-12-01,2000
494799526181,AWS_Paytm'Mloyal,2024-12-01,2000
159245624542,leadsquared,2024-12-01,3000
368920154232,central app tech_ocl,2024-12-01,2000
611670160261,emi-nonprod,2024-12-01,2000
339712912282,pml-core-poc,2024-12-01,0
658447621694,hrtech_ocl,2024-12-01,1500
465354398947,aml-nonprod,2024-12-01,2000
736121233725,Paytmmoney Ltd. Data Platform,2024-12-01,1000
510772292268,cdo-dre,2024-12-01,4000
389881277731,merchant-business,2024-12-01,1000
239666495852,health_ocl,2024-12-01,1000
745098155683,merchant_automation,2024-12-01,1000
218943325897,devopscommon,2024-12-01,1000
548411824430,pocketurmoney,2024-12-01,1000
453914767997,risk-monitoring,2024-12-01,1000
423387369363,PML IT,2024-12-01,1000
590183908249,pml-wiki-jira,2024-12-01,1000
807119641913,pm-bigdata,2024-12-01,1000
630307967658,dms-nonprod_ocl,2024-12-01,1000
769263341944,hotels,2024-12-01,400
576911611801,infra_experiment_non_prod_ocl,2024-12-01,400
320811487590,dev-projects,2024-12-01,300
475919677060,paytm_digital_content_ocl,2024-12-01,100
269350686318,AWS Pan 2,2024-12-01,100
367464822874,One97 IT,2024-12-01,100
065278587813,rooter-io,2024-12-01,0
021891570382,Risk-Lending(new),2024-12-01,0
017820698743,risk-devops-tools,2024-12-01,0
851725259472,ppsl-app-sec,2024-12-01,0
851725259328,ppsl-recon-nonprod,2024-12-01,0
381491835802,uth-prod,2024-12-01,0
975050351452,ppsl-binary-prod,2024-12-01,0
518207312579,cst-ai,2024-12-01,0
654654315008,ondc-analytics,2024-12-01,0
654654394550,oauth-nonprod,2024-12-01,0
302399626617,ROOTER-DEV,2024-12-01,0
370214104985,AMC Platform,2024-12-01,0
608146213544,ppblmaquettepa-prod,2024-12-01,0
471112958605,lending-dwh,2024-12-01,0
015680176265,PPSL Payer,2024-12-01,0
339712759199,feature-store-ocl,2024-12-01,0
582604545400,pm-chat,2024-12-01,0
613255583734,PM-Equities-NonProd,2024-12-01,0
518628324662,rooter-production,2024-12-01,0
620060638816,rooter-development,2024-12-01,0
950209104383,rooter-production-transcoding,2024-12-01,0
New 2,Place Holder for PSPL Gratification Account,2024-12-01,0
976617403781,TicketNew Payer,2024-12-01,0
542832536672,Nearbuy Payer,2024-12-01,0
471112938013,tpap-oauth-dr,2024-12-01,0
863780864233,CreditMate Payer,2024-12-01,0
919275210163,ROOTER-CLOUD-MANAGEMENT,2024-12-01,0
737499001343,call-centre-ivr,2024-12-01,0
161282784430,cdp-ppbl-pa,2024-12-01,0
605458724602,content_ml_ocl,2024-12-01,0
913203018054,ppblpgpa-nonprod,2024-12-01,0
470060591194,edutech,2024-12-01,0
322263815270,PM-EduTech-Prod,2024-12-01,0
505767364771,Risk Anomaly,2024-12-01,0
552801059456,Feed Personalization,2024-12-01,0
477815026673,Rooter Payer,2024-12-01,0
985226307906,Insider Payer,2024-12-01,0
695745283037,ROOTER-CLOUD-LOGS,2024-12-01,0
576349278157,ROOTER-CLOUD-SECURITY,2024-12-01,0
097267615780,hackathon,2024-12-01,1000
253827618117,Payout CA,2024-12-01,0
DROCL,DR - overall(to align with new contract),2024-12-01,0
New 3,Confluent Kafka,2024-12-01,0
567122392682,nlp-data-room-haptik,2024-12-01,0
875620713396,EDC Online Sales,2024-12-01,0
448905424764,AWS Saasforce,2024-12-01,0
971131939842,VFQ-Bahrain,2024-12-01,0
383289569650,merchant-dms,2024-12-01,0
000896760538,daas-acquired-apps,2024-12-01,0
271855570343,ROOTER-PROD-CDN,2024-12-01,0
530442861152,DaaS Experiments,2024-12-01,0
854670157863,Digital-Entertainment,2024-12-01,0
009124235587,Payer1,2024-12-01,0
876285361116,PP Golden Race,2024-12-01,0
990686183829,inpg.identity,2024-12-01,0
416485671007,inpg.saas,2024-12-01,0
220554634379,inpg.sandbox,2024-12-01,0
113209881612,inpg.stage,2024-12-01,0
257482651313,International PG,2024-12-01,0
024792762357,pplus2nonprod,2024-12-01,0
081656902703,pplus2prod,2024-12-01,0
121151806688,nongroup-insuranceds,2024-12-01,0
580053151223,ROOTER-PROD-TRANSCODING,2024-12-01,0
388138748053,onboardingengine-ppsl,2024-12-01,0
433726475936,Hero AWS,2024-12-01,0
466739061204,ads-experiments,2024-12-01,0
569146552653,ivr-bhr,2024-12-01,0
973217647660,paytm-chat-sendbird,2024-12-01,0
968583546969,cdp-ppbl-gm,2024-12-01,0
223603485256,ppblpromo-prod,2024-12-01,0
285697138146,ppblriskpa-prod,2024-12-01,0
973103936838,ROOTER-STAGE,2024-12-01,0
755664431334,ocl-wealth-equity,2024-12-01,0
335470755647,lending-abfl,2024-12-01,0
082780300630,lending-hero,2024-12-01,0
516248475246,lending-fullerton,2024-12-01,0
021434688839,ocl-wealth-mf,2024-12-01,0
521026337032,ppblpg2-nonprod,2024-12-01,0
273914427098,digital_transportation,2024-12-01,0
988889888907,postpaid-lender-services,2024-12-01,0
993403631306,mmi-onprem,2024-12-01,0
860971823470,Video KYC,2024-12-01,0
010840421276,ppblump-prod,2024-12-01,0
416222998094,businesslanding,2024-12-01,0
671767570661,ppblpg2-prod,2024-12-01,0
637732598760,lending_ocl,2024-12-01,0
797142548187,ppblpgpa-prod,2024-12-01,0
532041146482,aml-ppsl-nonprod,2024-12-01,0
537598503159,ROOTER-PROD-ANALYTICS,2024-12-01,0
907058949943,ppbloe-prod,2024-12-01,0
576218818919,tools-pa,2024-12-01,0
